"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDQ07","OUT017",3751.79832846672
"FDS45","OUT049",1727.6965879551
"NCJ06","OUT045",1833.31997829374
"FDD36","OUT035",2038.52928480682
"FDY25","OUT045",3054.19354615835
"FDU52","OUT046",2433.91815064333
"DRK47","OUT017",3961.98176076881
"NCL30","OUT017",2018.81546894728
"FDN22","OUT035",4035.66781646504
"NCF30","OUT027",3180.91121283327
"FDK03","OUT035",4216.62467578844
"FDT45","OUT017",898.433679393742
"NCC54","OUT027",6109.8901543986
"FDP08","OUT018",2799.98685966015
"FDU44","OUT046",2559.29541731648
"DRG39","OUT035",900.453236335035
"FDU32","OUT049",2036.07541728714
"FDY27","OUT049",3157.72429855468
"NCP54","OUT013",1915.17726424172
"NCZ41","OUT049",1989.46842058877
"DRL49","OUT013",2184.34522252476
"FDI05","OUT018",1026.54014604686
"FDY56","OUT045",3666.62143447288
"DRC13","OUT013",1938.18696370476
"NCV29","OUT017",3115.08948847201
"FDR24","OUT049",1427.44271352839
"FDZ34","OUT018",2864.07592386806
"FDP37","OUT035",2067.2445750815
"FDX08","OUT027",4865.81588776687
"FDS57","OUT045",2062.18258558022
"NCG18","OUT049",1756.10130038669
"FDK25","OUT018",2290.54287169794
"FDH53","OUT049",1317.90181379398
"DRI59","OUT018",3190.42220779921
"FDA52","OUT046",2784.71894554656
"FDT20","OUT010",12.3545254161556
"FDE36","OUT019",413.018963232018
"FDI24","OUT017",2970.13837219931
"FDB28","OUT018",2820.38579897244
"FDV11","OUT017",2990.53731151161
"FDP01","OUT046",2481.31333991678
"FDD34","OUT027",4210.44702322761
"FDJ50","OUT027",1489.42886585791
"FDZ44","OUT013",1928.74932960369
"DRO59","OUT035",1318.78575527162
"DRB48","OUT045",737.357877594306
"FDR21","OUT018",2492.57350040136
"NCE42","OUT010",822.922122467168
"FDO23","OUT046",1399.33075463216
"NCE30","OUT018",3045.93654514978
"FDQ22","OUT035",741.990336006086
"FDY01","OUT045",1760.45685907883
"FDS08","OUT017",3092.48478152043
"FDG28","OUT018",3458.01913445391
"FDQ51","OUT018",727.512695508342
"FDB05","OUT017",4018.00815395984
"FDO56","OUT049",1997.21686244987
"FDE02","OUT018",1188.83397708418
"FDN45","OUT017",3810.3563167303
"FDS09","OUT013",746.940294794567
"NCA54","OUT018",2623.31770416138
"FDP09","OUT010",607.264356725539
"FDC53","OUT045",1641.32117407429
"NCM55","OUT017",3294.24560639256
"FDL09","OUT018",2492.57350040136
"FDA11","OUT019",288.491719003987
"FDA50","OUT045",1353.05512482554
"FDC23","OUT017",3198.05683461722
"FDE22","OUT049",2661.57881844617
"FDD23","OUT046",3168.22251388666
"NCA29","OUT049",3012.80904655549
"FDK38","OUT046",2466.31823482902
"DRC13","OUT046",1920.96678823455
"NCP43","OUT049",3126.29051941577
"FDX28","OUT049",1692.1986521548
"FDF08","OUT049",1427.44271352839
"FDZ33","OUT046",2460.51822934901
"FDD10","OUT049",3102.71950741741
"FDO58","OUT017",2651.34409254919
"FDI50","OUT017",3973.9829056422
"FDO58","OUT045",2465.84860189565
"FDX08","OUT013",3004.67429581173
"NCK17","OUT010",0.353380542760084
"FDF39","OUT035",4285.13541927984
"FDU45","OUT010",405.363594696218
"NCJ18","OUT018",1618.36750068368
"DRC27","OUT019",868.020786407738
"DRC25","OUT035",1503.92617107268
"FDU59","OUT035",2648.59184455023
"FDU28","OUT035",3323.61001461346
"NCP30","OUT046",709.945713005464
"FDB39","OUT018",748.688988609083
"FDE41","OUT013",1346.95685751527
"DRH11","OUT010",99.8042493359404
"FDA58","OUT045",3609.96164890099
"FDU50","OUT046",1830.22927981235
"FDM34","OUT013",1950.18810857816
"FDM44","OUT027",2595.3747785102
"FDR39","OUT045",3047.77944850468
"FDM25","OUT045",2721.25723977776
"FDQ49","OUT049",2549.814972271
"DRH25","OUT018",686.140533156573
"FDM09","OUT027",4435.52462233316
"FDL44","OUT019",447.624815056994
"NCR42","OUT018",643.036980422521
"DRL59","OUT046",788.135149259084
"FDX43","OUT013",2610.29736156216
"DRK47","OUT010",790.597164337095
"FDU48","OUT018",1628.82134308935
"FDY12","OUT045",697.827754279937
"NCN43","OUT018",1664.73942908564
"NCM55","OUT018",2816.68073459461
"FDQ21","OUT027",3078.6177989336
"FDX13","OUT035",4124.60650360198
"NCK30","OUT027",6209.77192382748
"FDG20","OUT049",2956.87630716939
"DRG27","OUT017",712.918204543634
"FDY14","OUT018",3674.26742068797
"FDP59","OUT035",1590.03825809678
"FDU60","OUT017",2923.37461747764
"NCC18","OUT019",318.135175157122
"DRJ39","OUT017",3627.71160512959
"FDS07","OUT049",1886.62019172183
"FDM08","OUT027",5712.67729591438
"FDP51","OUT045",1868.8921351655
"FDU16","OUT035",1475.11646612962
"FDH12","OUT013",1630.41935016586
"DRE48","OUT010",328.651526929027
"NCL42","OUT027",6168.8437318835
"FDR21","OUT045",2825.61968432025
"NCW29","OUT035",2037.39922110321
"FDO11","OUT013",3985.11033812995
"NCM31","OUT049",2271.19883628052
"FDV35","OUT019",320.041780744561
"FDF58","OUT017",1046.20550873524
"NCE43","OUT049",2883.90449506164
"FDA02","OUT035",2588.69762332941
"DRL37","OUT010",0.353380542760084
"FDR24","OUT018",1170.68689760624
"FDW59","OUT049",1467.84857083338
"FDS22","OUT049",743.9014887663
"FDW24","OUT017",767.171474206661
"FDU24","OUT035",1462.4282370736
"FDA21","OUT027",5001.67351699068
"FDH58","OUT027",3217.98006912214
"FDW36","OUT018",1442.14824538343
"FDI45","OUT027",4616.41285649717
"FDU01","OUT018",2825.85573590647
"FDF35","OUT027",2734.44760273372
"FDU43","OUT019",829.404932720884
"FDE24","OUT019",314.241775264548
"FDK50","OUT049",2706.01591177877
"FDG31","OUT045",972.885835288045
"FDC60","OUT045",1293.7732187666
"FDL36","OUT013",1358.95800238867
"FDP21","OUT013",3182.8641086855
"FDW16","OUT045",1335.25397447213
"FDX02","OUT017",3854.2520469695
"FDQ58","OUT027",3764.7172845033
"FDT51","OUT046",1732.44709472777
"FDD59","OUT049",1366.26330811422
"NCM42","OUT018",1437.7264821833
"FDA57","OUT018",649.238119815903
"FDZ48","OUT035",1817.7291339248
"FDE46","OUT045",2387.07833192087
"NCZ30","OUT019",537.115429395991
"FDB56","OUT017",3270.6745943942
"FDA25","OUT027",2601.17478399021
"FDD20","OUT013",1984.79396040313
"FDL25","OUT013",1346.95685751527
"NCO18","OUT049",3023.37674436016
"FDJ45","OUT017",807.381196742348
"FDR12","OUT035",2889.11436926831
"NCF19","OUT010",42.7098702389144
"FDK25","OUT046",2594.68946171654
"NCR17","OUT046",1824.77520345686
"FDC52","OUT046",2478.66530882694
"NCA54","OUT017",3100.88257595933
"FDR45","OUT010",915.777642233834
"NCM19","OUT049",1933.68799464708
"FDF39","OUT027",6457.06847964728
"FDX23","OUT049",1610.82471226286
"FDD58","OUT027",2565.38966885816
"FDX28","OUT013",1618.41820529246
"NCD31","OUT013",2624.49130288298
"FDU57","OUT018",2156.37163933041
"FDI27","OUT046",758.503342095
"NCM42","OUT046",1660.5703337292
"FDD32","OUT027",2279.84717308974
"FDI34","OUT013",3816.10978155052
"NCM29","OUT049",2024.07427241375
"FDG46","OUT018",1490.8683689962
"DRC01","OUT010",36.9098647589014
"FDB15","OUT027",6284.83115903363
"NCA17","OUT027",3726.15829452121
"FDF10","OUT046",2460.51822934901
"FDR26","OUT027",4845.05804813818
"FDI02","OUT049",1758.71992612098
"NCM54","OUT010",537.115429395991
"FDF14","OUT013",2507.57656431953
"FDJ33","OUT010",543.316568789373
"FDM20","OUT035",4215.13030133904
"FDC03","OUT027",5255.32901075896
"NCX05","OUT046",1899.52800926009
"NCM41","OUT027",2369.98934695675
"NCU29","OUT010",302.240630391152
"FDQ59","OUT017",1439.60368592472
"FDH46","OUT010",405.363594696218
"FDH09","OUT013",776.311312272941
"NCD06","OUT045",691.626614886554
"FDC15","OUT035",2565.20083240251
"DRD37","OUT027",1370.29786047766
"FDT28","OUT027",3756.14340417324
"FDR28","OUT027",4199.62128306319
"FDT38","OUT017",1439.60368592472
"FDV34","OUT027",2180.44184456272
"FDY52","OUT035",1135.96712607077
"FDB34","OUT013",1422.3735591567
"DRL23","OUT018",1448.29417998797
"DRB24","OUT046",2446.26522464125
"FDJ50","OUT046",845.018242182979
"FDQ49","OUT035",2603.69272841717
"FDP20","OUT035",2084.1570265514
"FDV19","OUT027",4228.08505888172
"NCR54","OUT045",2981.600785293
"FDO09","OUT010",881.01900744826
"FDS57","OUT018",1874.97960190935
"FDN10","OUT049",1997.21686244987
"FDV23","OUT049",1983.77278001528
"FDY28","OUT049",3582.04945591397
"DRG51","OUT013",2636.49244775637
"FDD45","OUT019",288.491719003987
"NCL18","OUT027",5182.96882824274
"NCM29","OUT013",1943.98311058668
"FDF17","OUT027",5222.92892657327
"FDE22","OUT017",2651.34409254919
"FDQ22","OUT017",730.614989990519
"FDS01","OUT013",3025.07323512403
"FDW35","OUT027",1329.30419623598
"FDJ33","OUT046",1932.96793310795
"NCF54","OUT035",2978.88177025386
"FDE09","OUT013",1719.57181325603
"NCE06","OUT045",2450.74960540766
"DRH49","OUT049",1317.90181379398
"FDY43","OUT045",2709.76159372426
"NCT05","OUT017",4150.77700297315
"FDZ34","OUT045",3096.47671426018
"FDL38","OUT017",1474.2095377497
"FDZ31","OUT017",3286.28889888307
"FDR14","OUT035",934.050824505162
"NCN54","OUT049",1323.701819274
"NCC42","OUT027",3444.76625710015
"FDK08","OUT017",1768.66340669639
"FDP59","OUT013",1463.07123248494
"FDV22","OUT035",2683.93367137036
"FDD33","OUT035",3974.16974636804
"DRE60","OUT027",6085.49014447369
"FDK52","OUT046",3753.10669243145
"FDA02","OUT017",2558.36691006173
"FDM56","OUT049",1727.6965879551
"FDE57","OUT035",2330.31528537139
"FDM32","OUT045",1381.8609711705
"NCQ30","OUT027",3206.18737995342
"FDQ27","OUT027",2607.10776033446
"FDT60","OUT027",3210.60914315355
"FDU43","OUT049",4166.22460902528
"NCO55","OUT035",1757.46059684915
"FDG02","OUT045",3127.91049339909
"FDJ28","OUT013",3181.16435428481
"FDP40","OUT045",1632.45222857146
"FDJ38","OUT045",3093.30464157412
"NCC54","OUT017",3915.35271258846
"NCZ41","OUT046",1920.96678823455
"FDK38","OUT019",354.647632569536
"FDU52","OUT013",2422.32862117048
"FDC40","OUT046",1267.18514794617
"NCR30","OUT017",1126.61138587903
"NCN18","OUT017",1753.0797481639
"FDB50","OUT035",1366.0849238132
"FDG04","OUT013",3142.05325886904
"FDR26","OUT035",3020.86802477928
"NCT17","OUT018",2781.10857772285
"FDX35","OUT027",6029.4942570985
"FDS12","OUT046",1932.96793310795
"NCZ29","OUT027",3198.60799828015
"FDB38","OUT010",433.417902544316
"FDP12","OUT013",681.574105635368
"FDP22","OUT046",781.989214654543
"FDS26","OUT018",3534.81923429851
"FDR52","OUT046",3124.36626315722
"DRJ13","OUT046",2547.29427244308
"FDU48","OUT027",3210.60914315355
"FDE29","OUT035",1029.41565166828
"NCT29","OUT049",1989.46842058877
"DRK37","OUT018",2781.10857772285
"FDK55","OUT046",1435.24884062844
"FDR07","OUT046",1374.97209807618
"FDO21","OUT027",5886.17464442289
"FDK46","OUT049",4376.4524817567
"FDB12","OUT045",1565.23456654378
"FDT31","OUT027",5044.00570064064
"FDJ33","OUT045",1839.52111768712
"FDC26","OUT027",2698.09111188497
"NCQ02","OUT045",3046.8131434579
"FDP08","OUT010",309.73738071822
"FDB11","OUT027",6108.55410948463
"FDV55","OUT013",2477.73840481921
"FDW20","OUT049",2036.07541728714
"NCJ18","OUT019",537.115429395991
"FDC41","OUT018",1026.54014604686
"FDE14","OUT027",2601.17478399021
"FDG35","OUT013",2551.89099312903
"FDF45","OUT035",1015.16316672008
"FDS19","OUT027",2279.84717308974
"FDS58","OUT019",413.018963232018
"FDA26","OUT017",3662.95146084877
"FDM32","OUT049",1462.04856535336
"FDL45","OUT046",1932.96793310795
"FDZ55","OUT049",2696.18467027114
"FDY37","OUT049",2288.03368158715
"FDO46","OUT046",3148.71448202853
"FDQ60","OUT046",1932.96793310795
"FDA19","OUT018",1628.82134308935
"FDL15","OUT046",2489.88924682738
"FDM10","OUT018",3090.63669860357
"NCL05","OUT017",718.613845117124
"DRK49","OUT010",0.353380542760084
"NCE18","OUT027",6328.58711687635
"FDG40","OUT049",697.294492067929
"DRI59","OUT045",3440.23307781275
"FDK28","OUT035",4184.22459160275
"NCD06","OUT019",42.7098702389144
"FDO11","OUT019",883.078633653444
"FDK27","OUT046",1974.68602458425
"FDT43","OUT027",1454.34298233834
"FDD38","OUT018",1460.29532486137
"FDA16","OUT049",3640.78610256005
"FDL14","OUT027",3802.75425946971
"NCM17","OUT049",697.294492067929
"FDD20","OUT045",1904.11207916413
"FDA40","OUT045",1369.85982629711
"FDL43","OUT045",1238.53357450619
"FDV15","OUT045",1594.60558402216
"FDE52","OUT046",1399.33075463216
"NCL17","OUT010",302.240630391152
"NCJ31","OUT045",3598.65162738122
"FDR60","OUT045",1161.62761208061
"NCA18","OUT035",1910.62241378731
"FDS21","OUT027",1897.52499132293
"FDW09","OUT035",1388.40245143303
"FDL26","OUT035",2652.11318009744
"FDS47","OUT018",1176.48690308626
"FDC39","OUT046",3454.29332335023
"FDT51","OUT035",1875.90985634623
"FDK40","OUT035",4252.73533509415
"NCG19","OUT045",3565.26149544721
"FDZ07","OUT046",1019.77555726832
"FDF08","OUT027",2411.99277977572
"FDO04","OUT013",871.99750199017
"FDK41","OUT018",1158.68575273285
"FDP15","OUT049",4098.84595738502
"NCD43","OUT018",1448.29417998797
"NCP18","OUT013",2466.76571450308
"FDZ51","OUT046",1435.24884062844
"DRH13","OUT035",1838.78589732436
"FDF38","OUT045",755.159027947715
"NCI43","OUT045",749.729257638428
"FDM38","OUT027",1678.75705326598
"FDS03","OUT013",1116.1475696378
"DRJ47","OUT017",2897.16656009157
"FDT50","OUT010",294.291724484
"FDV02","OUT046",2817.11902973225
"NCG18","OUT017",1762.46226730301
"FDW52","OUT046",2547.29427244308
"FDS40","OUT035",765.770447666641
"FDN31","OUT017",3309.78568980997
"FDA37","OUT045",1875.30623281917
"FDA15","OUT046",4025.73048605294
"FDL39","OUT046",2939.46543905337
"FDJ53","OUT045",1857.50508246576
"FDX22","OUT013",3519.50218010859
"NCZ42","OUT045",3777.97450826247
"FDD56","OUT027",4592.91606557027
"FDD40","OUT017",3371.66761801114
"FDS50","OUT013",3564.30210275534
"NCN14","OUT013",3177.6254157408
"FDT15","OUT013",3192.22820817118
"NCS18","OUT027",2530.37882452172
"NCO26","OUT010",532.862726383698
"FDF58","OUT018",868.402034643518
"NCB19","OUT013",1352.75686299529
"FDH26","OUT017",2276.97487264067
"DRB24","OUT027",3782.70124928194
"FDA49","OUT018",1176.48690308626
"FDB32","OUT045",1536.45044325546
"FDI36","OUT017",3298.17073080615
"NCA17","OUT010",302.240630391152
"FDH22","OUT013",1950.18810857816
"NCM26","OUT018",2177.69079149441
"FDT15","OUT027",5045.64346830134
"FDB16","OUT018",1176.48690308626
"NCP54","OUT027",3204.40800376016
"FDJ36","OUT013",1630.41935016586
"FDO28","OUT045",1857.50508246576
"FDU09","OUT013",821.108120884622
"FDF29","OUT017",2047.62131529224
"FDY08","OUT013",2196.34636739815
"DRJ59","OUT018",655.384054420444
"FDT23","OUT027",2226.85236397466
"FDU15","OUT018",690.9562112922
"FDT47","OUT013",1553.95333177861
"FDI53","OUT019",435.623670183598
"FDR59","OUT018",3549.87708154421
"FDD53","OUT035",731.164595841665
"FDY51","OUT017",3633.42452495444
"FDT04","OUT049",673.797701141031
"FDU51","OUT049",3000.84625848005
"FDG14","OUT035",2617.50732827247
"NCU06","OUT045",3523.78037622866
"DRG25","OUT046",3097.60224173937
"DRH49","OUT035",1538.53202289765
"FDN15","OUT035",2364.30704502271
"FDL43","OUT018",1069.69168459188
"NCT18","OUT049",3289.30711473008
"NCB31","OUT013",3832.39017073365
"FDK57","OUT035",2032.7331379249
"FDY04","OUT019",401.017818358623
"NCP54","OUT046",1926.76679371457
"FDF41","OUT013",3858.49375625407
"FDM01","OUT045",1641.32117407429
"FDW03","OUT045",1652.70822677403
"FDF28","OUT045",1857.50508246576
"FDY37","OUT017",2311.58072446564
"FDQ03","OUT017",3923.50573743217
"FDP51","OUT027",3268.78986557498
"FDJ40","OUT017",1770.77653361079
"FDC32","OUT049",1432.73844925101
"DRI49","OUT027",2376.49484397543
"NCW54","OUT017",868.735749073461
"FDF09","OUT017",765.220841815495
"FDP45","OUT018",3549.17892977178
"DRJ23","OUT018",2801.50751703515
"FDS59","OUT017",1788.5776839642
"FDY08","OUT046",2179.12619192795
"FDX16","OUT049",2517.01871682983
"FDY16","OUT018",2781.10857772285
"FDK32","OUT035",2631.71424078514
"FDQ22","OUT013",710.383810578426
"NCC31","OUT018",2162.51757393495
"FDG58","OUT049",2514.42092787094
"DRF48","OUT013",3136.25711198713
"DRH36","OUT049",1114.45041348269
"NCR30","OUT035",1318.78575527162
"FDB03","OUT019",868.020786407738
"FDZ28","OUT027",3228.59310793218
"FDR35","OUT017",3318.56967011845
"DRD15","OUT027",6180.73310978162
"FDJ33","OUT019",543.316568789373
"FDA56","OUT010",577.922420614348
"FDP56","OUT046",752.703336614988
"NCT30","OUT046",746.502197221605
"FDK15","OUT017",1739.93178142289
"FDH44","OUT018",2168.71871332833
"FDV01","OUT013",2483.53841029923
"DRG03","OUT017",2558.36691006173
"FDG50","OUT027",2430.13985925366
"FDR16","OUT010",595.263211852144
"FDZ60","OUT046",1664.99209692933
"DRG03","OUT045",2402.85652906023
"FDS56","OUT018",3790.85192097683
"FDU33","OUT045",697.827754279937
"DRD27","OUT035",1827.77734273471
"FDW22","OUT046",3560.27951110579
"DRA24","OUT045",2483.83256667429
"FDF38","OUT049",749.701494246313
"FDX48","OUT013",2434.32976604387
"FDS58","OUT018",2267.4959012958
"FDC32","OUT046",1393.53074915215
"NCQ29","OUT045",3622.77284146212
"DRK39","OUT018",1176.48690308626
"NCS38","OUT017",1886.78001924476
"DRO47","OUT013",1672.93833438524
"DRG27","OUT027",1323.44544096319
"FDC57","OUT027",5256.86263932582
"FDS55","OUT046",2460.51822934901
"NCJ06","OUT018",1622.62020369597
"FDO01","OUT019",398.53345960224
"NCM55","OUT045",3027.38050919238
"FDC52","OUT049",2569.42571900821
"FDQ15","OUT045",1190.99862955898
"NCT30","OUT027",1376.99995435194
"NCR42","OUT027",1304.95597736466
"FDD28","OUT035",974.352316903627
"FDQ34","OUT049",1704.1997970282
"FDZ12","OUT027",3433.27061104665
"DRE13","OUT019",276.490574130592
"NCN07","OUT019",566.887580787734
"FDM28","OUT035",3110.81434991471
"FDI10","OUT017",2888.76876565266
"FDQ25","OUT013",2892.15912799823
"FDA38","OUT010",936.176581546132
"DRI13","OUT049",3640.15209866585
"FDY20","OUT027",2411.99277977572
"NCZ53","OUT035",3293.62490496142
"NCM31","OUT013",2472.49971187452
"DRB01","OUT017",3258.6734495208
"DRF37","OUT046",3772.02664479598
"NCF42","OUT049",2965.27410160829
"FDF16","OUT018",2144.37049445701
"FDB41","OUT013",706.129444978114
"FDR34","OUT013",3918.87142851389
"FDR15","OUT018",2185.74265680878
"NCV42","OUT019",399.162455302835
"FDW51","OUT035",3603.84318686706
"FDU36","OUT017",1617.18567917919
"FDX60","OUT049",1295.2971068424
"FDY03","OUT035",1841.30400452126
"FDW55","OUT045",3989.64321096944
"FDT01","OUT010",574.565348145149
"FDG58","OUT013",2463.13947098693
"FDK21","OUT017",4201.00860634705
"NCS41","OUT019",297.736235844824
"FDS10","OUT045",2825.61968432025
"NCT53","OUT046",2547.29427244308
"FDJ28","OUT018",2793.45565172077
"FDX44","OUT045",1347.25511934553
"FDT20","OUT018",649.238119815903
"FDO44","OUT017",1759.79446119355
"NCX17","OUT049",3594.1734685674
"FDY01","OUT017",1985.88104391931
"FDJ12","OUT027",5254.3608908966
"DRK35","OUT018",643.036980422521
"FDD47","OUT019",436.589975230379
"NCM53","OUT035",1745.38523090429
"FDO45","OUT013",1387.76770733173
"NCM42","OUT010",399.162455302835
"FDE04","OUT046",2919.4124288656
"NCI30","OUT027",6168.8437318835
"FDZ19","OUT013",2847.72203466563
"FDW57","OUT013",2970.06844398675
"FDA25","OUT013",1699.6349124139
"FDT22","OUT046",946.361072915902
"FDP51","OUT013",1958.12034708207
"FDD48","OUT027",3189.17036417908
"FDY39","OUT035",3343.79985426356
"FDO48","OUT010",698.652071482285
"FDD23","OUT027",5073.81512297147
"DRN35","OUT027",1304.95597736466
"FDT01","OUT035",3610.25728452073
"FDC20","OUT010",48.911009632297
"DRJ35","OUT035",1077.17617007378
"FDB32","OUT046",1405.87782315007
"FDL24","OUT046",2809.06716441788
"NCV42","OUT035",1776.92214270644
"FDZ46","OUT046",1664.99209692933
"FDC15","OUT013",2454.72870535617
"FDD08","OUT019",12.3545254161556
"FDY50","OUT049",1467.84857083338
"FDD36","OUT013",1934.54547648561
"FDG57","OUT027",1441.99590834041
"FDL21","OUT018",661.585193813827
"FDN16","OUT027",2554.56392869374
"FDJ09","OUT027",1412.01079868838
"FDS01","OUT010",330.136320030518
"FDV33","OUT017",4390.25590988002
"DRE12","OUT017",1904.47680469165
"FDR07","OUT013",1369.20905625576
"FDP48","OUT010",309.73738071822
"NCB55","OUT035",892.064569979734
"FDQ08","OUT013",975.203882920456
"FDR34","OUT035",4070.44307460627
"FDO33","OUT046",1690.72900325147
"FDP13","OUT045",697.056385195841
"FDX12","OUT049",3966.48434513687
"NCT06","OUT049",2669.97661288507
"FDR16","OUT019",629.869063677119
"FDE36","OUT046",2559.29541731648
"FDZ36","OUT049",3280.90932029118
"FDV13","OUT045",1377.09327884584
"NCZ17","OUT035",701.179486189633
"FDU56","OUT045",3033.79460684605
"FDM09","OUT035",2917.92407421137
"FDV02","OUT017",2990.53731151161
"FDS34","OUT018",1490.8683689962
"FDA11","OUT049",1610.82471226286
"FDP09","OUT017",3607.31266581729
"FDB29","OUT027",3120.05444915657
"FDT19","OUT017",3004.74422402428
"DRH15","OUT017",712.918204543634
